AOD,PS,pm10,pm25,relativehumidity,temperature,date,no2_no_ratio,nox_no2_ratio,o3_nox_ratio,co_nox_ratio,so2_no2_ratio,wind_speed,THI
0.51652956,98910.18,52.75,32.97,75.62,22.86,2025-02-21,0.4313210848643919,3.318458417849899,0.09168704156479218,0.026894865525672374,5.148073022312373,0.661918943410789,212.73306620375996
0.51652956,98910.18,67.62,42.26,76.89,22.44,2025-02-21,0.4003407155025554,3.497872340425532,0.032846715328467155,0.029805352798053526,5.3999999999999995,0.661918943410789,212.73306620375996
0.51652956,98910.18,73.2,45.75,78.06,22.01,2025-02-21,0.40431034482758627,3.4733475479744134,0.03130755064456722,0.03621853898096992,5.5095948827292105,0.661918943410789,212.73306620375996
0.51652956,98910.18,73.2,45.75,79.5,21.72,2025-02-21,0.409286328460877,3.44327731092437,0.026235509456985967,0.043319097010372176,5.686974789915967,0.661918943410789,212.73306620375996
0.51652956,98910.18,73.2,45.75,79.96,21.45,2025-02-21,0.4458149779735683,3.2430830039525693,0.01157830591102986,0.04753199268738574,5.308300395256917,0.661918943410789,212.73306620375996
0.51652956,98910.18,84.76,52.97,81.0,21.17,2025-02-21,0.42680776014109345,3.34297520661157,0.021631644004944373,0.05067985166872682,5.462809917355372,0.661918943410789,212.73306620375996
0.51652956,98910.18,89.09,55.68,81.36,20.98,2025-02-21,0.39093242087254065,3.5579868708971545,0.03321033210332104,0.05350553505535056,5.899343544857768,0.661918943410789,212.73306620375996
0.51652956,98910.18,89.09,55.68,81.74,20.76,2025-02-21,0.42137271937445697,3.37319587628866,0.029951100244498777,0.05623471882640587,5.531958762886598,0.661918943410789,212.73306620375996
0.51652956,98910.18,89.09,55.68,82.05,20.69,2025-02-21,0.4053356282271945,3.4670912951167723,0.030006123698714027,0.058175137783221066,5.630573248407643,0.661918943410789,212.73306620375996
0.51652956,98910.18,104.33,65.21,82.35,20.93,2025-02-21,0.39965247610773236,3.5021739130434786,0.049037864680322785,0.06083178150217256,5.75,0.661918943410789,212.73306620375996
0.51652956,98910.18,108.14,67.59,77.92,21.77,2025-02-21,0.42906875543951256,3.3306288032454368,0.0389768574908648,0.05907429963459195,5.312373225152131,0.661918943410789,212.73306620375996
0.51652956,98910.18,108.14,67.59,67.94,22.43,2025-02-21,0.42216358839050133,3.36875,0.03710575139146568,0.05813234384662956,5.439583333333333,0.661918943410789,212.73306620375996
0.51652956,98910.18,108.14,67.59,60.79,22.28,2025-02-21,0.43229166666666674,3.3132530120481927,0.04363636363636363,0.05454545454545455,5.16867469879518,0.661918943410789,212.73306620375996
0.51652956,98910.18,52.66,32.91,57.55,22.07,2025-02-21,0.4415357766143106,3.264822134387352,0.03389830508474577,0.047820823244552065,5.1897233201581034,0.661918943410789,212.73306620375996
0.51652956,98910.18,52.66,32.91,61.97,21.41,2025-02-21,0.4489973844812555,3.2271844660194176,0.036101083032490974,0.04392298435619735,5.16504854368932,0.661918943410789,212.73306620375996
0.51652956,98910.18,36.77,22.98,69.51,19.85,2025-02-21,0.41131105398457585,3.43125,0.06982392228293867,0.03278688524590164,5.20625,0.661918943410789,212.73306620375996
0.51652956,98910.18,36.56,22.85,70.07,19.59,2025-02-21,0.427209705372617,3.340770791075051,0.0758955676988464,0.03096539162112933,5.032454361054767,0.661918943410789,212.73306620375996
0.51652956,98910.18,36.48,22.8,70.96,19.41,2025-02-21,0.4224738675958188,3.3670103092783505,0.08695652173913045,0.030006123698714027,5.169072164948454,0.661918943410789,212.73306620375996
0.51652956,98910.18,36.48,22.8,71.61,19.2,2025-02-21,0.41522491349480967,3.408333333333333,0.09168704156479218,0.028728606356968216,5.172916666666667,0.661918943410789,212.73306620375996
0.51652956,98910.18,36.48,22.8,71.16,19.02,2025-02-21,0.42419080068143106,3.3574297188755016,0.10944976076555026,0.027511961722488043,4.981927710843372,0.661918943410789,212.73306620375996
0.51652956,98910.18,40.74,25.46,71.31,18.86,2025-02-21,0.436426116838488,3.2913385826771653,0.13636363636363635,0.026315789473684213,4.948818897637795,0.661918943410789,212.73306620375996
0.51652956,98910.18,42.34,26.46,72.18,18.68,2025-02-21,0.45691906005221933,3.188571428571429,0.15591397849462363,0.025686977299880523,4.843809523809524,0.661918943410789,212.73306620375996
0.51652956,98910.18,42.34,26.46,72.87,18.52,2025-02-21,0.3894912427022519,3.56745182012848,0.17346938775510204,0.024609843937575027,5.494646680942184,0.661918943410789,212.73306620375996
0.51652956,98910.18,42.34,26.46,73.72,18.23,2025-02-21,0.4095972579263068,3.441422594142259,0.19148936170212766,0.024316109422492405,5.407949790794979,0.661918943410789,212.73306620375996
0.51652956,98910.18,42.09,26.31,74.39,18.02,2025-02-21,0.41343669250646,3.41875,0.170018281535649,0.02315661182205972,5.281250000000001,0.661918943410789,212.73306620375996
0.51652956,98910.18,42.0,26.25,75.13,17.81,2025-02-21,0.46324180690876887,3.1586998087954106,0.16646489104116224,0.021791767554479417,4.747609942638623,0.661918943410789,212.73306620375996
0.51652956,98910.18,42.0,26.25,75.8,17.62,2025-02-21,0.4144067796610169,3.4130879345603278,0.16716596764529656,0.02097064110245656,5.061349693251534,0.661918943410789,212.73306620375996
0.51652956,98910.18,42.0,26.25,76.41,17.47,2025-02-21,0.40816326530612246,3.4499999999999997,0.15881642512077296,0.02053140096618358,5.172916666666667,0.661918943410789,212.73306620375996
0.51652956,98910.18,44.13,27.58,76.82,17.37,2025-02-21,0.3901192504258944,3.5633187772925763,0.15625,0.020833333333333336,5.417030567685589,0.661918943410789,212.73306620375996
0.51652956,98910.18,44.93,28.08,77.03,17.28,2025-02-21,0.4304235090751945,3.323293172690763,0.16012084592145015,0.019939577039274924,5.018072289156626,0.661918943410789,212.73306620375996
0.51652956,98910.18,44.93,28.08,77.59,17.16,2025-02-21,0.39880952380952384,3.507462686567164,0.15866261398176293,0.019452887537993922,5.221748400852878,0.661918943410789,212.73306620375996
0.51652956,98910.18,44.93,28.08,77.73,16.92,2025-02-21,0.42267135325131805,3.3659043659043664,0.18159357628165532,0.019147621988882025,5.158004158004158,0.661918943410789,212.73306620375996
0.51652956,98910.18,44.62,27.88,78.51,16.71,2025-02-21,0.4333042720139494,3.30784708249497,0.21350364963503646,0.01824817518248175,5.0181086519114695,0.661918943410789,212.73306620375996
0.51652956,98910.18,44.5,27.81,78.68,16.67,2025-02-21,0.4078164825828377,3.4520833333333334,0.2407966203983102,0.018105009052504527,5.275,0.661918943410789,212.73306620375996
0.5179985,99068.01,44.5,27.81,78.75,16.59,2025-02-22,0.4298323036187114,3.326488706365503,0.2598765432098766,0.018518518518518517,5.215605749486652,1.754742051687575,200.3650135190694
0.5179985,99068.01,44.5,27.81,78.88,16.49,2025-02-22,0.4497354497354497,3.2235294117647055,0.287712895377129,0.01763990267639903,5.02156862745098,1.754742051687575,200.3650135190694
0.5179985,99068.01,42.16,26.35,79.26,16.36,2025-02-22,0.41724137931034483,3.3966942148760326,0.24756690997566916,0.017031630170316305,5.237603305785124,1.754742051687575,200.3650135190694
0.5179985,99068.01,41.28,25.8,79.63,16.28,2025-02-22,0.3933729821580289,3.5421166306695464,0.2329268292682927,0.017073170731707322,5.362850971922246,1.754742051687575,200.3650135190694
0.5179985,99068.01,41.28,25.8,80.03,16.18,2025-02-22,0.44415584415584414,3.2514619883040936,0.2194244604316547,0.015587529976019185,4.875243664717349,1.754742051687575,200.3650135190694
0.5179985,99068.01,41.28,25.8,80.36,16.15,2025-02-22,0.4244541484716158,3.3559670781893,0.21152667075413858,0.01594114040465972,5.072016460905349,1.754742051687575,200.3650135190694
0.5179985,99068.01,43.13,26.96,80.55,16.33,2025-02-22,0.4107919930374238,3.4343220338983054,0.2270203578038248,0.016039481801357187,5.277542372881356,1.754742051687575,200.3650135190694
0.5179985,99068.01,43.82,27.39,79.5,16.77,2025-02-22,0.4447322970639033,3.248543689320388,0.25164375373580394,0.016138673042438732,4.932038834951456,1.754742051687575,200.3650135190694
0.5179985,99068.01,43.82,27.39,77.4,17.34,2025-02-22,0.46434937611408195,3.1535508637236083,0.2738892270237371,0.017041996348143643,4.871401151631478,1.754742051687575,200.3650135190694
0.5179985,99068.01,43.82,27.39,74.82,18.26,2025-02-22,0.43842794759825326,3.2808764940239046,0.2756527018822101,0.017000607164541593,5.205179282868526,1.754742051687575,200.3650135190694
0.5179985,99068.01,46.86,29.29,71.99,19.15,2025-02-22,0.4148020654044751,3.410788381742738,0.28892944038929447,0.017031630170316305,5.506224066390041,1.754742051687575,200.3650135190694
0.5179985,99068.01,48.0,30.0,69.47,20.19,2025-02-22,0.4283231972198088,3.334685598377282,0.3090024330900244,0.017031630170316305,5.521298174442191,1.754742051687575,200.3650135190694
0.5179985,99068.01,48.0,30.0,66.41,21.13,2025-02-22,0.42844827586206896,3.3340040241448694,0.33614966807483404,0.016898008449004225,5.603621730382295,1.754742051687575,200.3650135190694
0.5179985,99068.01,48.0,30.0,62.78,22.17,2025-02-22,0.4354275741710297,3.296593186372746,0.36352583586626136,0.01702127659574468,5.637274549098196,1.754742051687575,200.3650135190694
0.5179985,99068.01,43.11,26.95,60.28,22.9,2025-02-22,0.4176013805004314,3.394628099173554,0.33353621424223984,0.017041996348143643,5.6570247933884295,1.754742051687575,200.3650135190694
0.5179985,99068.01,41.28,25.8,58.7,23.61,2025-02-22,0.46324180690876887,3.1586998087954106,0.37046004842615016,0.016949152542372885,5.263862332695984,1.754742051687575,200.3650135190694
0.5179985,99068.01,41.28,25.8,58.18,23.84,2025-02-22,0.42341549295774644,3.3617463617463614,0.4217687074829933,0.016079158936301796,5.837837837837838,1.754742051687575,200.3650135190694
0.5179985,99068.01,41.28,25.8,55.6,24.69,2025-02-22,0.44937833037300173,3.2252964426877475,0.43075980392156865,0.015931372549019607,5.699604743083005,1.754742051687575,200.3650135190694
0.5179985,99068.01,38.63,24.14,52.4,25.37,2025-02-22,0.4382716049382716,3.2816901408450705,0.3678724708767627,0.016554261189454324,5.440643863179075,1.754742051687575,200.3650135190694
0.5179985,99068.01,37.63,23.52,50.8,25.71,2025-02-22,0.41810344827586204,3.3917525773195876,0.331306990881459,0.01458966565349544,5.435051546391753,1.754742051687575,200.3650135190694
0.5179985,99068.01,37.63,23.52,47.84,26.5,2025-02-22,0.45056867891513563,3.2194174757281546,0.3268998793727383,0.014475271411338964,4.994174757281553,1.754742051687575,200.3650135190694
0.5179985,99068.01,37.63,23.52,47.11,26.81,2025-02-22,0.44173913043478263,3.2637795275590546,0.31604342581423406,0.014475271411338964,5.051181102362205,1.754742051687575,200.3650135190694
0.5179985,99068.01,34.98,21.86,40.63,27.59,2025-02-22,0.4075993091537133,3.453389830508475,0.3392638036809816,0.014723926380368096,5.474576271186441,1.754742051687575,200.3650135190694
0.5179985,99068.01,33.98,21.24,36.74,28.15,2025-02-22,0.4579273693534101,3.183752417794971,0.37302551640340215,0.014580801944106924,5.019342359767892,1.754742051687575,200.3650135190694
0.5179985,99068.01,33.98,21.24,36.77,27.39,2025-02-22,0.40190146931719967,3.4881720430107523,0.3964241676942047,0.015413070283600495,5.720430107526882,1.754742051687575,200.3650135190694
0.5179985,99068.01,33.98,21.24,34.98,27.8,2025-02-22,0.46233766233766227,3.162921348314607,0.3806986382474837,0.014209591474245114,5.191011235955056,1.754742051687575,200.3650135190694
0.5179985,99068.01,26.58,16.61,33.7,27.84,2025-02-22,0.4243733794295592,3.3564154786150713,0.3428398058252427,0.013956310679611651,5.3319755600814664,1.754742051687575,200.3650135190694
0.5179985,99068.01,23.81,14.88,31.38,28.44,2025-02-22,0.4099913867355728,3.4390756302521006,0.31032376298106296,0.012828344532681736,5.413865546218488,1.754742051687575,200.3650135190694
0.5179985,99068.01,23.81,14.88,31.89,27.79,2025-02-22,0.38931955211024977,3.5685840707964602,0.3223806571605704,0.013019218846869188,5.626106194690266,1.754742051687575,200.3650135190694
0.5179985,99068.01,23.81,14.88,32.84,27.3,2025-02-22,0.42771599657827203,3.3379999999999996,0.31995206710605156,0.011983223487118036,4.976,1.754742051687575,200.3650135190694
0.5179985,99068.01,21.16,13.22,32.36,28.38,2025-02-22,0.44405594405594406,3.251968503937008,0.3020581113801453,0.012106537530266345,4.883858267716535,1.754742051687575,200.3650135190694
0.5179985,99068.01,20.16,12.6,32.3,28.47,2025-02-22,0.4445399828030954,3.249516441005803,0.2994047619047619,0.011904761904761904,4.723404255319149,1.754742051687575,200.3650135190694
0.5179985,99068.01,20.16,12.6,28.94,29.73,2025-02-22,0.43425605536332174,3.3027888446215137,0.3299155609167672,0.012062726176115804,4.858565737051793,1.754742051687575,200.3650135190694
0.5179985,99068.01,20.16,12.6,28.47,30.56,2025-02-22,0.44785276073619634,3.2328767123287667,0.3480629539951574,0.011501210653753027,4.823874755381604,1.754742051687575,200.3650135190694
0.5179985,99068.01,16.25,9.85,29.62,29.97,2025-02-22,0.4503950834064969,3.220272904483431,0.3644067796610169,0.011501210653753027,4.941520467836257,1.754742051687575,200.3650135190694
0.5179985,99068.01,14.78,9.24,29.78,29.66,2025-02-22,0.41308089500860584,3.420833333333333,0.4165651644336176,0.012180267965895252,5.372916666666667,1.754742051687575,200.3650135190694
0.5179985,99068.01,14.78,9.24,28.27,28.92,2025-02-22,0.4547053649956025,3.199226305609284,0.4383313180169287,0.012091898428053206,5.139264990328821,1.754742051687575,200.3650135190694
0.5179985,99068.01,14.78,9.24,27.81,29.17,2025-02-22,0.4075021312872975,3.4539748953974896,0.4603270745003028,0.012113870381586917,5.717573221757322,1.754742051687575,200.3650135190694
0.5179985,99068.01,15.2,9.5,28.28,29.16,2025-02-22,0.42145922746781117,3.372708757637475,0.3810386473429951,0.01147342995169082,5.34826883910387,1.754742051687575,200.3650135190694
0.5179985,99068.01,15.36,9.6,27.74,29.51,2025-02-22,0.41802575107296136,3.3921971252566734,0.36077481840193704,0.010895883777239709,5.312114989733059,1.754742051687575,200.3650135190694
0.5179985,99068.01,15.36,9.6,28.13,29.38,2025-02-22,0.45169712793733685,3.2138728323699417,0.34832134292565947,0.01079136690647482,4.86897880539499,1.754742051687575,200.3650135190694
0.5179985,99068.01,15.36,9.6,27.29,30.2,2025-02-22,0.43493449781659393,3.299196787148594,0.3438831405964699,0.010346926354230068,5.032128514056224,1.754742051687575,200.3650135190694
0.5179985,99068.01,17.38,10.87,28.86,30.01,2025-02-22,0.4243733794295592,3.3564154786150713,0.33798543689320387,0.010315533980582525,5.036659877800408,1.754742051687575,200.3650135190694
0.5179985,99068.01,18.14,11.34,31.3,29.64,2025-02-22,0.4317984361424848,3.315895372233401,0.32888349514563103,0.010315533980582525,4.953722334004024,1.754742051687575,200.3650135190694
0.5179985,99068.01,18.14,11.34,35.29,28.08,2025-02-22,0.44600526777875327,3.242125984251968,0.3551912568306011,0.01032179720704311,4.852362204724409,1.754742051687575,200.3650135190694
0.5179985,99068.01,18.14,11.34,38.14,27.64,2025-02-22,0.4782993799822853,3.09074074074074,0.34931096464949074,0.00958657878969443,4.511111111111111,1.754742051687575,200.3650135190694
0.5179985,99068.01,17.27,10.79,39.75,26.94,2025-02-22,0.45957820738137084,3.175908221797323,0.3425647200481638,0.00963275135460566,4.812619502868069,1.754742051687575,200.3650135190694
0.5179985,99068.01,16.94,10.59,40.49,26.46,2025-02-22,0.4556628621597893,3.1946050096339116,0.3582629674306393,0.01085645355850422,4.89402697495183,1.754742051687575,200.3650135190694
0.5179985,99068.01,16.94,10.59,42.67,26.02,2025-02-22,0.4446412754650133,3.2490039840637452,0.3703249540159412,0.011036174126302882,5.1892430278884465,1.754742051687575,200.3650135190694
0.5179985,99068.01,16.94,10.59,45.11,24.99,2025-02-22,0.40364583333333337,3.47741935483871,0.3382807668521954,0.011750154607297463,5.810752688172043,1.754742051687575,200.3650135190694
0.5179985,99068.01,20.08,12.55,48.26,23.94,2025-02-22,0.42744755244755245,3.3394683026584864,0.2682180036742193,0.011635027556644214,5.3128834355828225,1.754742051687575,200.3650135190694
0.5179985,99068.01,21.26,13.29,53.99,22.19,2025-02-22,0.44024075666380047,3.271484375,0.12417910447761195,0.016119402985074627,4.95703125,1.754742051687575,200.3650135190694
0.5179985,99068.01,21.26,13.29,55.44,21.61,2025-02-22,0.46296296296296297,3.16,0.14225437010247136,0.019288728149487643,4.819047619047619,1.754742051687575,200.3650135190694
0.5179985,99068.01,36.77,22.98,58.41,21.02,2025-02-22,0.44224137931034485,3.261208576998051,0.04901374775851763,0.026897788404064555,4.871345029239766,1.754742051687575,200.3650135190694
0.5179985,99068.01,42.58,26.61,59.62,20.62,2025-02-22,0.40932642487046633,3.443037974683544,0.044117647058823525,0.02512254901960784,5.265822784810126,1.754742051687575,200.3650135190694
0.5179985,99068.01,42.58,26.61,60.47,20.17,2025-02-22,0.4332161687170474,3.3083164300202847,0.044144696505211516,0.03188228080931943,5.105476673427993,1.754742051687575,200.3650135190694
0.5179985,99068.01,42.58,26.61,62.19,19.83,2025-02-22,0.44995648389904264,3.2224371373307545,0.04201680672268907,0.034213685474189674,4.849129593810445,1.754742051687575,200.3650135190694
0.5179985,99068.01,69.77,43.61,62.67,19.54,2025-02-22,0.3862068965517242,3.5892857142857135,0.03233830845771145,0.03793532338308458,5.814732142857142,1.754742051687575,200.3650135190694
0.5179985,99068.01,79.97,49.98,65.08,19.3,2025-02-22,0.42906875543951256,3.3306288032454368,0.02496954933008526,0.041412911084043845,5.300202839756593,1.754742051687575,200.3650135190694
0.5179985,99068.01,79.97,49.98,65.76,19.14,2025-02-22,0.4424934152765584,3.259920634920635,0.026171637248934874,0.04382227632379793,5.333333333333333,1.754742051687575,200.3650135190694
0.5179985,99068.01,79.97,49.98,66.56,18.82,2025-02-22,0.43558282208588955,3.295774647887324,0.01282051282051282,0.04578754578754579,5.639839034205232,1.754742051687575,200.3650135190694
0.5179985,99068.01,61.92,38.7,67.58,18.46,2025-02-22,0.37916310845431256,3.6373873873873874,0.01795665634674922,0.04643962848297213,5.995495495495495,1.754742051687575,200.3650135190694
0.5179985,99068.01,55.15,34.47,67.53,18.5,2025-02-22,0.4304235090751945,3.323293172690763,0.036253776435045314,0.04652567975830815,5.3453815261044175,1.754742051687575,200.3650135190694
0.5179985,99068.01,55.15,34.47,68.05,18.27,2025-02-22,0.4414802065404475,3.2651072124756335,0.04059701492537314,0.04597014925373134,5.128654970760234,1.754742051687575,200.3650135190694
0.5179985,99068.01,55.15,34.47,68.67,18.25,2025-02-22,0.3824289405684755,3.614864864864865,0.034267912772585674,0.047975077881619935,5.873873873873873,1.754742051687575,200.3650135190694
0.5179985,99068.01,55.92,35.01,68.53,18.38,2025-02-22,0.45092838196286467,3.2176470588235295,0.037781840341255334,0.04631322364411944,5.078431372549019,1.754742051687575,200.3650135190694
0.5179985,99068.01,56.21,35.13,68.78,18.19,2025-02-22,0.43658326143226917,3.2905138339920947,0.03363363363363364,0.04564564564564565,5.08300395256917,1.754742051687575,200.3650135190694
0.5179985,99068.01,56.21,35.13,69.5,17.93,2025-02-22,0.4095972579263068,3.441422594142259,0.03404255319148937,0.046200607902735565,5.451882845188284,1.754742051687575,200.3650135190694
0.5179985,99068.01,56.21,35.13,70.05,17.77,2025-02-22,0.4252173913043478,3.351738241308794,0.039048200122025624,0.04514948139109213,5.29038854805726,1.754742051687575,200.3650135190694
0.5179985,99068.01,44.58,27.86,70.84,17.5,2025-02-22,0.41308089500860584,3.420833333333333,0.04019488428745433,0.043239951278928136,5.520833333333334,1.754742051687575,200.3650135190694
0.5179985,99068.01,40.22,25.14,71.48,17.26,2025-02-22,0.4626998223801066,3.1612284069097885,0.03278688524590164,0.042501517911353974,5.1036468330134355,1.754742051687575,200.3650135190694
0.5179985,99068.01,40.22,25.14,71.5,17.25,2025-02-22,0.4356955380577428,3.295180722891566,0.028641072516758074,0.04204753199268738,5.497991967871485,1.754742051687575,200.3650135190694
0.5179985,99068.01,40.22,25.14,71.44,17.15,2025-02-22,0.4347442680776014,3.3002028397565923,0.02765826674861709,0.04056545789797173,5.669371196754564,1.754742051687575,200.3650135190694
0.5179985,99068.01,40.61,25.38,72.48,16.81,2025-02-22,0.41702867072111205,3.3979166666666667,0.03678724708767627,0.035561005518087066,5.389583333333333,1.754742051687575,200.3650135190694
0.5179985,99068.01,41.97,26.23,74.0,16.56,2025-02-22,0.40017286084701814,3.4989200863930883,0.040740740740740744,0.034567901234567905,5.667386609071274,1.754742051687575,200.3650135190694
0.5179985,99068.01,42.48,26.55,74.65,16.46,2025-02-22,0.44917463075586445,3.2263056092843327,0.03956834532374101,0.03297362110311751,5.029013539651838,1.754742051687575,200.3650135190694
0.5179985,99068.01,42.48,26.55,75.58,16.33,2025-02-22,0.4491379310344828,3.226487523992322,0.03331350386674599,0.03152885187388459,4.9654510556621885,1.754742051687575,200.3650135190694
0.5179985,99068.01,42.48,26.55,75.57,16.33,2025-02-22,0.4341880341880342,3.303149606299213,0.033373063170441,0.03098927294398093,5.149606299212598,1.754742051687575,200.3650135190694
0.5179985,99068.01,43.08,26.92,76.4,16.16,2025-02-22,0.43673110720562386,3.2897384305835016,0.042813455657492346,0.030581039755351678,5.23138832997988,1.754742051687575,200.3650135190694
0.5179985,99068.01,43.3,27.06,76.98,15.97,2025-02-22,0.4212358572671888,3.37396694214876,0.037966932026944275,0.030006123698714027,5.479338842975206,1.754742051687575,200.3650135190694
0.5179985,99068.01,43.3,27.06,77.44,15.85,2025-02-22,0.4567137809187279,3.189555125725339,0.03274711946634324,0.028502122498483926,5.2205029013539646,1.754742051687575,200.3650135190694
0.5179985,99068.01,43.3,27.06,77.75,15.7,2025-02-22,0.392274678111588,3.5492341356673958,0.03390875462392109,0.028360049321824912,5.9846827133479215,1.754742051687575,200.3650135190694
0.5179985,99068.01,39.46,24.66,78.1,15.72,2025-02-22,0.4148660328435609,3.410416666666667,0.023824068417837508,0.02748930971288943,5.454166666666667,1.754742051687575,200.3650135190694
0.5179985,99068.01,38.02,23.76,78.02,15.73,2025-02-22,0.44677137870855144,3.2382812500000004,0.038600723763570564,0.026537997587454763,5.14453125,1.754742051687575,200.3650135190694
0.5179985,99068.01,38.02,23.76,77.99,15.53,2025-02-22,0.41594454072790293,3.404166666666667,0.04528763769889841,0.02631578947368421,5.4,1.754742051687575,200.3650135190694
0.5179985,99068.01,38.02,23.76,79.2,15.54,2025-02-22,0.3953287197231834,3.529540481400438,0.04215747055176689,0.025418474891506504,5.638949671772428,1.754742051687575,200.3650135190694
0.5179985,99068.01,40.01,25.0,80.41,15.86,2025-02-22,0.425,3.3529411764705888,0.039927404718693285,0.02480338777979431,5.269776876267749,1.754742051687575,200.3650135190694
0.5179985,99068.01,40.75,25.47,79.74,15.56,2025-02-22,0.42005185825410546,3.3806584362139915,0.04747413268411443,0.024954351795496044,5.308641975308642,1.754742051687575,200.3650135190694
0.5179985,99068.01,40.75,25.47,79.55,15.44,2025-02-22,0.46024734982332155,3.17274472168906,0.042347247428917115,0.023593466424682394,4.905950095969289,1.754742051687575,200.3650135190694
0.5179985,99068.01,40.75,25.47,79.09,15.37,2025-02-22,0.4176672384219554,3.3942505133470227,0.03629764065335753,0.022988505747126436,5.281314168377823,1.754742051687575,200.3650135190694
0.5179985,99068.01,35.83,22.39,79.15,15.17,2025-02-22,0.3886986301369863,3.572687224669603,0.04562268803945746,0.02281134401972873,5.709251101321586,1.754742051687575,200.3650135190694
0.5179985,99068.01,33.98,21.24,80.29,15.14,2025-02-22,0.38257899231426135,3.6138392857142856,0.042001235330450894,0.021618282890673253,5.8080357142857135,1.754742051687575,200.3650135190694
0.55818653,99131.945,33.98,21.24,78.79,15.28,2025-02-23,0.40397923875432523,3.475374732334047,0.035736290819470114,0.021565003080714722,5.623126338329765,0.47340064659294795,205.8172067552388
0.55818653,99131.945,33.98,21.24,79.28,15.01,2025-02-23,0.44395017793594305,3.25250501002004,0.03327171903881701,0.021565003080714722,5.278557114228457,0.47340064659294795,205.8172067552388
0.55818653,99131.945,38.94,24.34,79.6,14.94,2025-02-23,0.44619422572178474,3.2411764705882358,0.0308529945553539,0.021173623714458557,5.02156862745098,0.47340064659294795,205.8172067552388
0.55818653,99131.945,40.8,25.5,79.36,14.85,2025-02-23,0.44619422572178474,3.2411764705882358,0.0338777979431337,0.0205686630369026,4.980392156862745,0.47340064659294795,205.8172067552388
0.55818653,99131.945,40.8,25.5,79.55,14.61,2025-02-23,0.4416809605488851,3.264077669902913,0.039262343842950624,0.020820939916716238,4.89126213592233,0.47340064659294795,205.8172067552388
0.55818653,99131.945,40.8,25.5,80.21,14.54,2025-02-23,0.3988044406490179,3.507494646680943,0.04273504273504273,0.021367521367521364,5.295503211991435,0.47340064659294795,205.8172067552388
0.55818653,99131.945,48.38,30.24,79.31,15.35,2025-02-23,0.4311073541842772,3.319607843137255,0.042528056704075605,0.023036030714707622,5.041176470588236,0.47340064659294795,205.8172067552388
0.55818653,99131.945,48.38,30.24,76.88,16.58,2025-02-23,0.4444444444444445,3.25,0.038461538461538464,0.025841346153846152,5.078125,0.47340064659294795,205.8172067552388
0.55818653,99131.945,48.38,30.24,69.3,18.66,2025-02-23,0.4427083333333333,3.2588235294117642,0.027075812274368234,0.027075812274368234,5.26078431372549,0.47340064659294795,205.8172067552388
0.55818653,99131.945,54.95,34.34,58.77,20.54,2025-02-23,0.4107452339688042,3.4345991561181437,0.03931203931203931,0.027027027027027025,5.732067510548523,0.47340064659294795,205.8172067552388
0.55818653,99131.945,57.41,35.88,54.91,22.75,2025-02-23,0.4071180555555556,3.456289978678038,0.040715607649599014,0.02652683528685996,5.88272921108742,0.47340064659294795,205.8172067552388
0.55818653,99131.945,57.41,35.88,48.91,24.2,2025-02-23,0.44135534317984365,3.265748031496063,0.039783001808318265,0.02531645569620253,5.501968503937007,0.47340064659294795,205.8172067552388
0.55818653,99131.945,57.41,35.88,47.86,24.16,2025-02-23,0.43455497382198954,3.3012048192771086,0.0875912408759124,0.024939172749391725,5.680722891566265,0.47340064659294795,205.8172067552388
0.55818653,99131.945,44.7,27.94,46.93,24.56,2025-02-23,0.436570428696413,3.2905811623246497,0.10901339829476248,0.023751522533495734,5.3086172344689375,0.47340064659294795,205.8172067552388
0.55818653,99131.945,39.94,24.96,46.05,25.07,2025-02-23,0.43531468531468537,3.2971887550200805,0.13398294762484775,0.02253349573690621,5.279116465863453,0.47340064659294795,205.8172067552388
0.55818653,99131.945,39.94,24.96,43.25,25.84,2025-02-23,0.4324324324324324,3.3125,0.1898965307364577,0.02130249543517955,5.163306451612903,0.47340064659294795,205.8172067552388
0.55818653,99131.945,39.94,24.96,41.23,26.5,2025-02-23,0.40608695652173915,3.4625267665952895,0.24304267161410018,0.021026592455163882,5.511777301927195,0.47340064659294795,205.8172067552388
0.55818653,99131.945,34.18,21.36,40.34,27.5,2025-02-23,0.425,3.3529411764705888,0.2250453720508167,0.0205686630369026,5.121703853955376,0.47340064659294795,205.8172067552388
0.55818653,99131.945,32.02,20.01,38.67,29.12,2025-02-23,0.4585152838427948,3.1809523809523808,0.22994011976047904,0.01976047904191617,4.8,0.47340064659294795,205.8172067552388
0.55818653,99131.945,32.02,20.01,38.81,28.66,2025-02-23,0.4605263157894737,3.1714285714285713,0.24564564564564567,0.019219219219219222,4.8133333333333335,0.47340064659294795,205.8172067552388
0.55818653,99131.945,32.02,20.01,38.35,28.14,2025-02-23,0.45667244367417675,3.189753320683112,0.25639500297441997,0.018441403926234386,4.757115749525617,0.47340064659294795,205.8172067552388
0.55818653,99131.945,30.27,18.92,38.1,28.2,2025-02-23,0.4480069324090122,3.2321083172147005,0.296229802513465,0.01795332136445242,5.0,0.47340064659294795,205.8172067552388
0.55818653,99131.945,29.62,18.51,37.13,29.04,2025-02-23,0.42968750000000006,3.3272727272727267,0.34304796599878573,0.018214936247723135,5.446464646464646,0.47340064659294795,205.8172067552388
